day,.id,S,E,Ia,Ip,Is,Im,I,I_new_sympt,D_new_reported,D_new_unreported,dIpIs_save,dIpIm_save,dEIa_save,H,Hr,Hd,R,D,D_new,H_new,thresh_crossed,import_total,deaths,cases,uncases,total_H
1,1,568228,1113,532,46,2,62,642,0,0,0,0,0,0,25,12,13,57532,730,0,0,0,0,0,0,0,5555
1,2,568039,1095,522,34,4,80,640,0,0,0,0,0,0,26,15,11,57750,720,0,0,0,0,0,0,0,5921
1,3,567755,1007,556,42,3,64,665,0,0,0,0,0,0,30,17,13,58079,734,0,0,0,0,0,0,0,5393
1,4,568400,1028,592,27,5,83,707,0,0,0,0,0,0,22,15,7,57376,737,0,0,0,0,0,0,0,5096
1,5,568649,1047,520,37,4,52,613,0,0,0,0,0,0,46,24,22,57242,673,0,0,0,0,0,0,0,6072
1,6,568449,1045,497,42,2,70,611,0,0,0,0,0,0,27,15,12,57393,745,0,0,0,0,0,0,0,5675
1,7,568129,1009,558,49,7,65,679,0,0,0,0,0,0,25,13,12,57650,778,0,0,0,0,0,0,0,5849
1,8,568143,1044,536,45,4,72,657,0,0,0,0,0,0,23,11,12,57677,726,0,0,0,0,0,0,0,5055
1,9,568437,1041,523,29,2,68,622,0,0,0,0,0,0,45,28,17,57406,719,0,0,0,0,0,0,0,6968
1,10,568575,998,522,40,5,72,639,0,0,0,0,0,0,26,15,11,57335,697,0,0,0,0,0,0,0,5970
1,11,568180,1052,512,43,1,57,613,0,0,0,0,0,0,39,21,18,57679,707,0,0,0,0,0,0,0,5779
1,12,568193,1056,521,42,3,59,625,0,0,0,0,0,0,31,8,23,57637,728,0,0,0,0,0,0,0,5711
1,13,568330,1076,539,37,6,70,652,0,0,0,0,0,0,25,9,16,57434,753,0,0,0,0,0,0,0,4983
1,14,568362,1073,506,36,2,62,606,0,0,0,0,0,0,25,16,9,57524,680,0,0,0,0,0,0,0,5717
1,15,568460,1074,532,48,3,67,650,0,0,0,0,0,0,28,16,12,57334,724,0,0,0,0,0,0,0,5737
1,16,568007,1058,551,40,4,70,665,0,0,0,0,0,0,18,7,11,57795,727,0,0,0,0,0,0,0,6101
1,17,568326,1042,587,40,3,61,691,0,0,0,0,0,0,41,18,23,57440,730,0,0,0,0,0,0,0,5114
1,18,568091,989,544,33,3,58,638,0,0,0,0,0,0,40,23,17,57799,713,0,0,0,0,0,0,0,5791
1,19,568204,1112,548,37,6,67,658,0,0,0,0,0,0,32,22,10,57567,697,0,0,0,0,0,0,0,5679
1,20,568062,1058,559,41,2,66,668,0,0,0,0,0,0,33,19,14,57714,735,0,0,0,0,0,0,0,6348
1,21,567803,1047,548,34,4,61,647,0,0,0,0,0,0,38,18,20,57945,790,0,0,0,0,0,0,0,5207
1,22,568330,1112,504,39,4,63,610,0,0,0,0,0,0,28,16,12,57470,720,0,0,0,0,0,0,0,5501
1,23,568195,1032,499,38,5,78,620,0,0,0,0,0,0,45,20,25,57675,703,0,0,0,0,0,0,0,6564
