"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3857251,109,66,2,20,26,6,1,12
"2",3857220,103,75,3,39,26,14,2,26
"3",3857177,110,78,4,56,25,30,3,30
"4",3857127,123,82,5,68,25,51,3,31
"5",3857070,137,89,5,77,25,77,3,33
"6",3857008,152,97,6,86,25,106,3,35
"7",3856939,169,107,6,95,25,139,3,39
"8",3856862,187,119,7,105,26,174,4,43
"9",3856778,207,132,8,116,26,214,4,47
"10",3856685,229,146,8,129,26,257,5,52
"11",3856581,253,161,9,142,27,306,5,58
"12",3856467,280,179,10,158,27,359,6,64
"13",3856340,310,198,11,174,28,418,6,71
"14",3856200,343,219,13,193,29,483,7,79
"15",3856045,380,242,14,214,30,555,8,87
"16",3855874,420,268,16,236,32,634,9,96
"17",3855684,465,296,17,262,33,722,10,107
"18",3855474,515,328,19,290,35,819,11,118
"19",3855241,570,363,21,321,37,927,12,131
"20",3854984,631,402,23,355,39,1046,13,145
"21",3854699,698,445,26,393,42,1178,14,160
"22",3854384,773,492,29,435,45,1324,16,177
"23",3854035,855,545,32,481,48,1485,18,196
"24",3853649,946,603,35,532,52,1663,20,217
"25",3853222,1047,667,39,589,56,1861,22,240
"26",3852750,1158,738,43,652,60,2079,24,266
"27",3852227,1282,816,47,722,66,2320,26,294
"28",3851648,1419,903,52,798,71,2588,29,326
"29",3851008,1569,1000,58,884,78,2883,32,360
"30",3850300,1736,1106,64,978,85,3211,36,399
"31",3849517,1921,1224,71,1082,93,3573,40,441
"32",3848650,2125,1354,79,1197,101,3974,44,488
"33",3847692,2351,1498,87,1324,111,4417,49,540
"34",3846632,2600,1657,96,1465,122,4907,54,598
"35",3845458,2877,1833,106,1621,134,5450,59,661
"36",3844161,3183,2028,118,1794,147,6050,66,731
"37",3842727,3520,2244,130,1984,162,6714,73,809
"38",3841140,3893,2482,144,2195,178,7449,80,895
"39",3839387,4304,2745,159,2429,196,8261,89,990
"40",3837447,4759,3035,176,2687,216,9160,98,1096
"41",3835303,5262,3356,195,2971,238,10155,109,1211
"42",3832933,5818,3711,215,3285,263,11255,120,1339
"43",3830314,6430,4103,238,3633,290,12471,133,1481
"44",3827420,7107,4536,263,4017,320,13816,147,1637
"45",3824224,7853,5015,291,4441,353,15303,162,1809
"46",3820693,8676,5542,322,4911,390,16946,180,2001
"47",3816793,9584,6124,356,5428,430,18764,199,2211
"48",3812487,10585,6767,393,6000,475,20772,219,2443
"49",3807736,11686,7476,434,6631,525,22992,242,2700
"50",3802491,12902,8254,480,7327,580,25446,268,2983
"51",3796706,14239,9114,530,8093,641,28157,296,3293
"52",3790326,15708,10061,585,8939,708,31152,326,3637
"53",3783294,17324,11103,646,9871,781,34460,360,4014
"54",3775545,19098,12250,713,10898,863,38113,397,4430
"55",3767012,21046,13510,787,12027,953,42145,439,4887
"56",3757618,23184,14893,868,13270,1053,46595,484,5390
"57",3747284,25523,16412,957,14637,1162,51505,533,5942
"58",3735925,28081,18077,1054,16138,1283,56921,587,6549
"59",3723445,30878,19900,1162,17785,1416,62893,647,7213
"60",3709747,33929,21895,1280,19591,1562,69476,713,7940
"61",3694722,37255,24075,1409,21572,1723,76724,783,8736
"62",3678258,40872,26455,1550,23739,1901,84706,862,9606
"63",3660235,44800,29046,1705,26108,2096,93490,947,10555
"64",3640527,49060,31866,1872,28695,2310,103151,1039,11590
"65",3619005,53665,34928,2055,31515,2545,113768,1140,12715
"66",3595534,58632,38246,2253,34583,2803,125428,1250,13936
"67",3569977,63971,41836,2469,37918,3085,138224,1368,15260
"68",3542189,69699,45706,2704,41535,3394,152253,1498,16692
"69",3512033,75820,49869,2957,45448,3731,167622,1636,18236
"70",3479364,82343,54332,3229,49674,4099,184438,1784,19898
"71",3444055,89257,59106,3522,54222,4501,202817,1944,21677
"72",3405974,96559,64187,3836,59108,4938,222878,2116,23582
