day,.id,S,E,Ia,Ip,Is,Im,I,I_new_sympt,D_new_reported,D_new_unreported,dIpIs_save,dIpIm_save,dEIa_save,H,Hr,Hd,R,D,D_new,H_new,thresh_crossed,import_total,deaths,cases,total_H
1,1,5803667,1780,1946,592,95,641,3274,0,0,0,0,0,0,225,57,168,946484,1773,0,0,0,0,0,0,77252
1,2,5804683,1757,1927,548,111,692,3278,0,0,0,0,0,0,212,51,161,945509,1764,0,0,0,0,0,0,77612
1,3,5802875,1754,1991,576,103,650,3320,0,0,0,0,0,0,192,61,131,947292,1770,0,0,0,0,0,0,74281
1,4,5802931,1684,1889,602,132,639,3262,0,0,0,0,0,0,202,61,141,947357,1767,0,0,0,0,0,0,77435
1,5,5805085,1661,1947,522,132,684,3285,0,0,0,0,0,0,223,47,176,945165,1784,0,0,0,0,0,0,78537
1,6,5801854,1647,1941,548,106,632,3227,0,0,0,0,0,0,227,53,174,948454,1794,0,0,0,0,0,0,74936
1,7,5802828,1746,1916,566,132,646,3260,0,0,0,0,0,0,223,58,165,947380,1766,0,0,0,0,0,0,76237
1,8,5804377,1723,1912,569,111,644,3236,0,0,0,0,0,0,188,54,134,945975,1704,0,0,0,0,0,0,76149
1,9,5803102,1643,2034,604,109,680,3427,0,0,0,0,0,0,205,60,145,947033,1793,0,0,0,0,0,0,76249
1,10,5802789,1720,1958,540,118,621,3237,0,0,0,0,0,0,201,61,140,947579,1677,0,0,0,0,0,0,79193
1,11,5803794,1642,1985,569,104,655,3313,0,0,0,0,0,0,212,53,159,946428,1814,0,0,0,0,0,0,72480
1,12,5802934,1740,2038,565,112,671,3386,0,0,0,0,0,0,208,59,149,947243,1692,0,0,0,0,0,0,79581
1,13,5802756,1692,1920,590,119,610,3239,0,0,0,0,0,0,196,55,141,947555,1765,0,0,0,0,0,0,76357
1,14,5803418,1660,2013,526,120,639,3298,0,0,0,0,0,0,217,70,147,946882,1728,0,0,0,0,0,0,77444
1,15,5803375,1641,1957,574,116,651,3298,0,0,0,0,0,0,213,63,150,946882,1794,0,0,0,0,0,0,75864
1,16,5802755,1720,1963,563,132,650,3308,0,0,0,0,0,0,220,58,162,947357,1843,0,0,0,0,0,0,77461
1,17,5803912,1659,1968,524,113,622,3227,0,0,0,0,0,0,210,56,154,946403,1792,0,0,0,0,0,0,75436
1,18,5803441,1676,2050,574,108,675,3407,0,0,0,0,0,0,224,63,161,946709,1746,0,0,0,0,0,0,80465
1,19,5802490,1694,1976,586,114,618,3294,0,0,0,0,0,0,212,65,147,947758,1755,0,0,0,0,0,0,76006
1,20,5800855,1709,1920,567,114,658,3259,0,0,0,0,0,0,237,67,170,949292,1851,0,0,0,0,0,0,76883
1,21,5803606,1631,1958,565,113,644,3280,0,0,0,0,0,0,197,52,145,946741,1748,0,0,0,0,0,0,78607
1,22,5803293,1623,1954,587,119,656,3316,0,0,0,0,0,0,176,52,124,947064,1731,0,0,0,0,0,0,72923
1,23,5804510,1713,1882,584,119,634,3219,0,0,0,0,0,0,211,49,162,945808,1742,0,0,0,0,0,0,75133
1,24,5803660,1717,1879,549,115,624,3167,0,0,0,0,0,0,214,59,155,946726,1719,0,0,0,0,0,0,73888
1,25,5803761,1693,1924,570,113,627,3234,0,0,0,0,0,0,228,60,168,946522,1765,0,0,0,0,0,0,75924
1,26,5805102,1697,1941,555,122,623,3241,0,0,0,0,0,0,208,60,148,945209,1746,0,0,0,0,0,0,76274
1,27,5804602,1606,1967,572,98,642,3279,0,0,0,0,0,0,222,66,156,945738,1756,0,0,0,0,0,0,75084
1,28,5801631,1680,1965,551,93,656,3265,0,0,0,0,0,0,216,69,147,948710,1701,0,0,0,0,0,0,70010
1,29,5803851,1674,1886,580,106,639,3211,0,0,0,0,0,0,218,44,174,946442,1807,0,0,0,0,0,0,76163
1,30,5803376,1618,1928,550,114,632,3224,0,0,0,0,0,0,200,57,143,947038,1747,0,0,0,0,0,0,76331
1,31,5805854,1706,1949,560,124,606,3239,0,0,0,0,0,0,228,65,163,944394,1782,0,0,0,0,0,0,73001
1,32,5801849,1782,1968,543,101,640,3252,0,0,0,0,0,0,231,64,167,948363,1726,0,0,0,0,0,0,76619
1,33,5802566,1676,1984,574,115,687,3360,0,0,0,0,0,0,205,47,158,947664,1732,0,0,0,0,0,0,81632
1,34,5804330,1684,1983,542,108,690,3323,0,0,0,0,0,0,211,56,155,945906,1749,0,0,0,0,0,0,79951
1,35,5801885,1736,1985,574,129,665,3353,0,0,0,0,0,0,230,53,177,948212,1787,0,0,0,0,0,0,76776
1,36,5802498,1644,1949,559,109,680,3297,0,0,0,0,0,0,221,65,156,947819,1724,0,0,0,0,0,0,75036
1,37,5802271,1703,2036,543,110,668,3357,0,0,0,0,0,0,201,50,151,947900,1771,0,0,0,0,0,0,75155
1,38,5804086,1714,1937,534,122,669,3262,0,0,0,0,0,0,227,57,170,946166,1748,0,0,0,0,0,0,71927
1,39,5803468,1686,1926,555,111,653,3245,0,0,0,0,0,0,207,59,148,946907,1690,0,0,0,0,0,0,74470
1,40,5803561,1742,1891,564,141,644,3240,0,0,0,0,0,0,219,47,172,946628,1813,0,0,0,0,0,0,75669
1,41,5802685,1615,1905,565,107,656,3233,0,0,0,0,0,0,228,70,158,947714,1728,0,0,0,0,0,0,72490
1,42,5802994,1709,1925,514,128,646,3213,0,0,0,0,0,0,210,49,161,947297,1780,0,0,0,0,0,0,73829
1,43,5802502,1697,1999,599,109,651,3358,0,0,0,0,0,0,222,61,161,947620,1804,0,0,0,0,0,0,74743
1,44,5802446,1715,1992,588,103,672,3355,0,0,0,0,0,0,200,57,143,947704,1783,0,0,0,0,0,0,77637
1,45,5802284,1676,1983,571,101,663,3318,0,0,0,0,0,0,210,50,160,947990,1725,0,0,0,0,0,0,80265
1,46,5805575,1645,1935,572,145,593,3245,0,0,0,0,0,0,220,67,153,944756,1762,0,0,0,0,0,0,73577
1,47,5803237,1624,1939,593,112,626,3270,0,0,0,0,0,0,207,68,139,947140,1725,0,0,0,0,0,0,73992
1,48,5802585,1678,1928,575,101,665,3269,0,0,0,0,0,0,225,62,163,947678,1768,0,0,0,0,0,0,80456
1,49,5803899,1618,1983,528,97,647,3255,0,0,0,0,0,0,220,58,162,946405,1806,0,0,0,0,0,0,73659
1,50,5802803,1730,1898,543,85,655,3181,0,0,0,0,0,0,229,62,167,947497,1763,0,0,0,0,0,0,75359
1,51,5802627,1740,2016,598,109,644,3367,0,0,0,0,0,0,222,53,169,947422,1825,0,0,0,0,0,0,77581
1,52,5804182,1666,1916,552,117,638,3223,0,0,0,0,0,0,202,37,165,946186,1744,0,0,0,0,0,0,75524
1,53,5804207,1626,1992,576,116,655,3339,0,0,0,0,0,0,222,60,162,946047,1762,0,0,0,0,0,0,77780
1,54,5803503,1663,1970,561,119,629,3279,0,0,0,0,0,0,229,69,160,946771,1758,0,0,0,0,0,0,76167
1,55,5803024,1686,1898,571,118,611,3198,0,0,0,0,0,0,189,52,137,947355,1751,0,0,0,0,0,0,77489
1,56,5803000,1764,1944,544,105,696,3289,0,0,0,0,0,0,220,66,154,947162,1768,0,0,0,0,0,0,76442
1,57,5802951,1644,1870,560,123,641,3194,0,0,0,0,0,0,221,63,158,947417,1776,0,0,0,0,0,0,69156
1,58,5804620,1759,1942,577,104,623,3246,0,0,0,0,0,0,219,62,157,945610,1749,0,0,0,0,0,0,78254
1,59,5803544,1701,2002,559,114,610,3285,0,0,0,0,0,0,206,61,145,946754,1713,0,0,0,0,0,0,74861
1,60,5803685,1755,1967,553,128,677,3325,0,0,0,0,0,0,235,68,167,946444,1759,0,0,0,0,0,0,81364
1,61,5802191,1765,2017,523,106,690,3336,0,0,0,0,0,0,252,75,177,947879,1780,0,0,0,0,0,0,80722
1,62,5805122,1719,1965,570,108,683,3326,0,0,0,0,0,0,193,57,136,945093,1750,0,0,0,0,0,0,78135
1,63,5804349,1748,2042,591,104,635,3372,0,0,0,0,0,0,193,49,144,945759,1782,0,0,0,0,0,0,83011
1,64,5802730,1646,1934,556,113,626,3229,0,0,0,0,0,0,210,52,158,947659,1729,0,0,0,0,0,0,75888
1,65,5802585,1719,2016,564,103,683,3366,0,0,0,0,0,0,199,62,137,947564,1770,0,0,0,0,0,0,79132
1,66,5801897,1709,1958,531,127,608,3224,0,0,0,0,0,0,234,65,169,948419,1720,0,0,0,0,0,0,80015
1,67,5803366,1676,1995,559,95,651,3300,0,0,0,0,0,0,208,63,145,946877,1776,0,0,0,0,0,0,73784
1,68,5803201,1724,1882,540,133,662,3217,0,0,0,0,0,0,200,50,150,947047,1814,0,0,0,0,0,0,77476
1,69,5804774,1677,1907,560,120,649,3236,0,0,0,0,0,0,200,58,142,945575,1741,0,0,0,0,0,0,75779
1,70,5804605,1673,1916,586,105,635,3242,0,0,0,0,0,0,210,52,158,945682,1791,0,0,0,0,0,0,72952
1,71,5803886,1661,1961,524,116,683,3284,0,0,0,0,0,0,205,66,139,946441,1726,0,0,0,0,0,0,76706
1,72,5803391,1652,1924,550,107,679,3260,0,0,0,0,0,0,202,51,151,946941,1757,0,0,0,0,0,0,72408
1,73,5804375,1698,2047,586,111,612,3356,0,0,0,0,0,0,223,65,158,945811,1740,0,0,0,0,0,0,78765
1,74,5802222,1720,2001,592,119,639,3351,0,0,0,0,0,0,206,47,159,947905,1799,0,0,0,0,0,0,77990
1,75,5804837,1634,1942,578,116,629,3265,0,0,0,0,0,0,197,49,148,945436,1834,0,0,0,0,0,0,75236
1,76,5804464,1764,1911,581,94,646,3232,0,0,0,0,0,0,166,47,119,945829,1748,0,0,0,0,0,0,78869
1,77,5802810,1653,1921,563,80,648,3212,0,0,0,0,0,0,201,54,147,947523,1804,0,0,0,0,0,0,72026
1,78,5803906,1659,1986,548,117,656,3307,0,0,0,0,0,0,206,66,140,946300,1825,0,0,0,0,0,0,74740
1,79,5802976,1688,1993,585,108,621,3307,0,0,0,0,0,0,211,62,149,947231,1790,0,0,0,0,0,0,77027
