X,date,county,state,fips,cases,deaths
50,2020-04-24,Philadelphia,Philadelphia,12011,28629,1285
51,2020-04-25,Philadelphia,Philadelphia,12011,29710,1372
52,2020-04-26,Philadelphia,Philadelphia,12011,30794,1459
53,2020-04-27,Philadelphia,Philadelphia,12011,31873,1545
54,2020-04-28,Philadelphia,Philadelphia,12011,32925,1622
55,2020-04-29,Philadelphia,Philadelphia,12011,33951,1712
56,2020-04-30,Philadelphia,Philadelphia,12011,34940,1812
57,2020-05-01,Philadelphia,Philadelphia,12011,35876,1923
58,2020-05-02,Philadelphia,Philadelphia,12011,36822,2038
59,2020-05-03,Philadelphia,Philadelphia,12011,37775,2155
60,2020-05-04,Philadelphia,Philadelphia,12011,38749,2270
61,2020-05-05,Philadelphia,Philadelphia,12011,39653,2378
62,2020-05-06,Philadelphia,Philadelphia,12011,40562,2473
63,2020-05-07,Philadelphia,Philadelphia,12011,41388,2566
64,2020-05-08,Philadelphia,Philadelphia,12011,42178,2665
65,2020-05-09,Philadelphia,Philadelphia,12011,42953,2764
66,2020-05-10,Philadelphia,Philadelphia,12011,43731,2864
67,2020-05-11,Philadelphia,Philadelphia,12011,44485,2963
68,2020-05-12,Philadelphia,Philadelphia,12011,45235,3046
69,2020-05-13,Philadelphia,Philadelphia,12011,45971,3126
70,2020-05-14,Philadelphia,Philadelphia,12011,46681,3199
71,2020-05-15,Philadelphia,Philadelphia,12011,47372,3270
72,2020-05-16,Philadelphia,Philadelphia,12011,48055,3344
73,2020-05-17,Philadelphia,Philadelphia,12011,48705,3422
74,2020-05-18,Philadelphia,Philadelphia,12011,49354,3500
75,2020-05-19,Philadelphia,Philadelphia,12011,49994,3574
76,2020-05-20,Philadelphia,Philadelphia,12011,50622,3638
77,2020-05-21,Philadelphia,Philadelphia,12011,51240,3697
78,2020-05-22,Philadelphia,Philadelphia,12011,51836,3755
79,2020-05-23,Philadelphia,Philadelphia,12011,52417,3813
80,2020-05-24,Philadelphia,Philadelphia,12011,53009,3874

