X,date,county,state,fips,cases,deaths
1,2020-03-06,Minnesota,Minnesota,12011,1,0
2,2020-03-07,Minnesota,Minnesota,12011,2,0
3,2020-03-08,Minnesota,Minnesota,12011,4,0
4,2020-03-09,Minnesota,Minnesota,12011,7,0
5,2020-03-10,Minnesota,Minnesota,12011,12,0
6,2020-03-11,Minnesota,Minnesota,12011,16,0
7,2020-03-12,Minnesota,Minnesota,12011,21,0
8,2020-03-13,Minnesota,Minnesota,12011,26,0
9,2020-03-14,Minnesota,Minnesota,12011,32,0
10,2020-03-15,Minnesota,Minnesota,12011,39,0
11,2020-03-16,Minnesota,Minnesota,12011,48,0
12,2020-03-17,Minnesota,Minnesota,12011,61,0
13,2020-03-18,Minnesota,Minnesota,12011,75,0
14,2020-03-19,Minnesota,Minnesota,12011,90,0
15,2020-03-20,Minnesota,Minnesota,12011,107,0
16,2020-03-21,Minnesota,Minnesota,12011,126,0
17,2020-03-22,Minnesota,Minnesota,12011,147,0
18,2020-03-23,Minnesota,Minnesota,12011,169,1
19,2020-03-24,Minnesota,Minnesota,12011,194,1
20,2020-03-25,Minnesota,Minnesota,12011,222,2
21,2020-03-26,Minnesota,Minnesota,12011,250,3
22,2020-03-27,Minnesota,Minnesota,12011,280,3
23,2020-03-28,Minnesota,Minnesota,12011,311,4
24,2020-03-29,Minnesota,Minnesota,12011,343,5
25,2020-03-30,Minnesota,Minnesota,12011,375,6
26,2020-03-31,Minnesota,Minnesota,12011,406,8
27,2020-04-01,Minnesota,Minnesota,12011,441,9
28,2020-04-02,Minnesota,Minnesota,12011,477,11
29,2020-04-03,Minnesota,Minnesota,12011,515,14
30,2020-04-04,Minnesota,Minnesota,12011,555,16
31,2020-04-05,Minnesota,Minnesota,12011,596,19
32,2020-04-06,Minnesota,Minnesota,12011,644,22
33,2020-04-07,Minnesota,Minnesota,12011,690,25
34,2020-04-08,Minnesota,Minnesota,12011,737,29
35,2020-04-09,Minnesota,Minnesota,12011,788,33
36,2020-04-10,Minnesota,Minnesota,12011,843,37
37,2020-04-11,Minnesota,Minnesota,12011,904,42
38,2020-04-12,Minnesota,Minnesota,12011,969,47
39,2020-04-13,Minnesota,Minnesota,12011,1036,53
40,2020-04-14,Minnesota,Minnesota,12011,1105,58
41,2020-04-15,Minnesota,Minnesota,12011,1174,65
42,2020-04-16,Minnesota,Minnesota,12011,1246,73
