day,.id,S,E,Ia,Ip,Is,Im,I,I_new_sympt,D_new_reported,D_new_unreported,dIpIs_save,dIpIm_save,dEIa_save,H,Hr,Hd,R,D,D_new,H_new,thresh_crossed,import_total,deaths,cases,uncases,total_H
1,1,6557247,7493,5004,1675,444,2552,9675,0,0,0,0,0,0,140,95,45,178527,4121,0,0,0,0,0,0,0,135596
1,2,6557716,7445,4972,1600,477,2654,9703,0,0,0,0,0,0,128,86,42,178103,4108,0,0,0,0,0,0,0,131819
1,3,6556889,7439,5075,1648,461,2570,9754,0,0,0,0,0,0,127,100,27,178877,4117,0,0,0,0,0,0,0,137058
1,4,6557085,7294,4912,1693,520,2550,9675,0,0,0,0,0,0,131,99,32,178906,4112,0,0,0,0,0,0,0,135130
1,5,6558013,7245,5005,1557,522,2639,9723,0,0,0,0,0,0,130,81,49,177953,4139,0,0,0,0,0,0,0,131088
1,6,6556717,7217,4996,1600,466,2535,9597,0,0,0,0,0,0,137,89,48,179382,4153,0,0,0,0,0,0,0,133668
1,7,6556945,7422,4955,1632,520,2562,9669,0,0,0,0,0,0,140,96,44,178916,4111,0,0,0,0,0,0,0,132440
1,8,6557763,7376,4950,1636,477,2558,9621,0,0,0,0,0,0,120,91,29,178306,4017,0,0,0,0,0,0,0,134865
1,9,6556909,7208,5144,1696,472,2489,9801,0,0,0,0,0,0,129,90,39,179007,4149,0,0,0,0,0,0,0,134892
1,10,6558266,7312,4946,1658,454,2574,9632,0,0,0,0,0,0,129,86,43,177836,4028,0,0,0,0,0,0,0,129028
1,11,6556659,7365,5035,1604,483,2525,9647,0,0,0,0,0,0,136,101,35,179216,4180,0,0,0,0,0,0,0,134472
1,12,6557785,7468,5022,1635,497,2564,9718,0,0,0,0,0,0,134,93,41,177993,4105,0,0,0,0,0,0,0,132206
1,13,6557310,7241,5097,1665,445,2538,9745,0,0,0,0,0,0,130,87,43,178721,4056,0,0,0,0,0,0,0,133669
