X,date,county,state,fips,cases,deaths
1,2020-03-06,Philadelphia,Philadelphia,12011,2,0
2,2020-03-07,Philadelphia,Philadelphia,12011,6,0
3,2020-03-08,Philadelphia,Philadelphia,12011,11,0
4,2020-03-09,Philadelphia,Philadelphia,12011,16,0
5,2020-03-10,Philadelphia,Philadelphia,12011,22,0
6,2020-03-11,Philadelphia,Philadelphia,12011,28,0
7,2020-03-12,Philadelphia,Philadelphia,12011,37,0
8,2020-03-13,Philadelphia,Philadelphia,12011,46,0
9,2020-03-14,Philadelphia,Philadelphia,12011,60,0
10,2020-03-15,Philadelphia,Philadelphia,12011,80,0
11,2020-03-16,Philadelphia,Philadelphia,12011,107,0
12,2020-03-17,Philadelphia,Philadelphia,12011,141,0
13,2020-03-18,Philadelphia,Philadelphia,12011,185,0
14,2020-03-19,Philadelphia,Philadelphia,12011,244,1
15,2020-03-20,Philadelphia,Philadelphia,12011,332,1
16,2020-03-21,Philadelphia,Philadelphia,12011,447,2
17,2020-03-22,Philadelphia,Philadelphia,12011,591,4
18,2020-03-23,Philadelphia,Philadelphia,12011,767,6
19,2020-03-24,Philadelphia,Philadelphia,12011,977,8
20,2020-03-25,Philadelphia,Philadelphia,12011,1227,12
