day,.id,S,E,Ia,Ip,Is,Im,I,I_new_sympt,D_new_reported,D_new_unreported,dIpIs_save,dIpIm_save,dEIa_save,H,Hr,Hd,R,D,D_new,H_new,thresh_crossed,import_total,deaths,cases,uncases,total_H
1,1,862270,11838,1815,260,50,679,2804,0,0,0,0,0,0,53,31,22,401577,458,0,0,0,0,0,0,0,29618
1,2,862962,11778,1796,231,62,731,2820,0,0,0,0,0,0,46,26,20,400941,453,0,0,0,0,0,0,0,29976
1,3,861775,11771,1858,250,56,688,2852,0,0,0,0,0,0,43,33,10,402103,456,0,0,0,0,0,0,0,27772
1,4,861985,11588,1760,267,77,677,2781,0,0,0,0,0,0,46,33,13,402145,455,0,0,0,0,0,0,0,30089
1,5,863413,11527,1815,215,78,724,2832,0,0,0,0,0,0,47,23,24,400717,464,0,0,0,0,0,0,0,29934
1,6,861361,11490,1810,231,58,670,2769,0,0,0,0,0,0,52,28,24,402860,468,0,0,0,0,0,0,0,28897
1,7,861795,11750,1785,243,77,684,2789,0,0,0,0,0,0,52,31,21,402160,454,0,0,0,0,0,0,0,30462
1,8,862831,11691,1782,245,62,682,2771,0,0,0,0,0,0,39,28,11,401245,423,0,0,0,0,0,0,0,29604
1,9,862127,11479,1899,268,60,719,2946,0,0,0,0,0,0,46,32,14,401934,468,0,0,0,0,0,0,0,27506
1,10,861797,11681,1826,226,67,658,2777,0,0,0,0,0,0,46,33,13,402290,409,0,0,0,0,0,0,0,29431
1,11,862611,11478,1852,245,56,693,2846,0,0,0,0,0,0,47,28,19,401540,478,0,0,0,0,0,0,0,29110
1,12,861132,11733,1903,243,63,710,2919,0,0,0,0,0,0,48,32,16,402717,451,0,0,0,0,0,0,0,28381
1,13,861909,11551,1836,232,55,647,2770,0,0,0,0,0,0,42,29,13,402274,454,0,0,0,0,0,0,0,28370
1,14,862307,11525,1879,217,69,677,2842,0,0,0,0,0,0,55,40,15,401836,435,0,0,0,0,0,0,0,29399
1,15,862704,11475,1825,249,66,689,2829,0,0,0,0,0,0,51,35,16,401473,468,0,0,0,0,0,0,0,29307
1,16,861790,11682,1831,241,78,688,2838,0,0,0,0,0,0,51,31,20,402146,493,0,0,0,0,0,0,0,28513
1,17,862671,11523,1836,216,63,659,2774,0,0,0,0,0,0,42,30,12,401523,467,0,0,0,0,0,0,0,28150
1,18,862275,11565,1915,249,60,714,2938,0,0,0,0,0,0,55,35,20,401723,444,0,0,0,0,0,0,0,29646
1,19,861659,11614,1844,257,64,656,2821,0,0,0,0,0,0,51,36,15,402406,449,0,0,0,0,0,0,0,28918
1,20,860589,11654,1790,244,64,696,2794,0,0,0,0,0,0,60,38,22,403406,497,0,0,0,0,0,0,0,28668
1,21,862506,11449,1826,243,64,682,2815,0,0,0,0,0,0,41,27,14,401744,445,0,0,0,0,0,0,0,28581
1,22,862306,11428,1822,257,67,695,2841,0,0,0,0,0,0,34,27,7,401954,437,0,0,0,0,0,0,0,29594
1,23,862968,11663,1753,255,68,671,2747,0,0,0,0,0,0,44,24,20,401136,442,0,0,0,0,0,0,0,30428
1,24,862402,11674,1750,232,65,662,2709,0,0,0,0,0,0,50,32,18,401734,431,0,0,0,0,0,0,0,29274
1,25,862512,11612,1793,246,63,665,2767,0,0,0,0,0,0,54,32,22,401601,454,0,0,0,0,0,0,0,30638
1,26,863365,11620,1810,236,70,661,2777,0,0,0,0,0,0,48,33,15,400746,444,0,0,0,0,0,0,0,29660
1,27,863208,11382,1835,247,53,680,2815,0,0,0,0,0,0,55,37,18,401091,449,0,0,0,0,0,0,0,27956
1,28,861112,11578,1832,234,48,694,2808,0,0,0,0,0,0,54,39,15,403027,421,0,0,0,0,0,0,0,28788
1,29,862625,11562,1756,253,58,677,2744,0,0,0,0,0,0,45,21,24,401549,475,0,0,0,0,0,0,0,27529
1,30,862395,11414,1797,233,64,669,2763,0,0,0,0,0,0,45,31,14,401938,445,0,0,0,0,0,0,0,30375
1,31,863851,11644,1817,239,72,642,2770,0,0,0,0,0,0,57,37,20,400215,463,0,0,0,0,0,0,0,29210
1,32,861066,11845,1836,228,54,678,2796,0,0,0,0,0,0,58,36,22,402801,434,0,0,0,0,0,0,0,28264
1,33,861719,11567,1851,248,64,727,2890,0,0,0,0,0,0,42,23,19,402345,437,0,0,0,0,0,0,0,29315
1,34,862318,11588,1850,227,60,729,2866,0,0,0,0,0,0,47,30,17,401727,454,0,0,0,0,0,0,0,28825
1,35,861434,11511,1829,228,75,704,2836,0,0,0,0,0,0,52,27,25,402702,465,0,0,0,0,0,0,0,28443
1,36,861748,11482,1818,239,61,719,2837,0,0,0,0,0,0,54,36,18,402446,433,0,0,0,0,0,0,0,28619
1,37,861499,11637,1901,228,61,706,2896,0,0,0,0,0,0,41,25,16,402503,424,0,0,0,0,0,0,0,30243
1,38,862660,11666,1806,223,70,708,2807,0,0,0,0,0,0,53,30,23,401369,445,0,0,0,0,0,0,0,30057
1,39,862307,11593,1795,236,62,692,2785,0,0,0,0,0,0,47,32,15,401852,416,0,0,0,0,0,0,0,28811
1,40,862295,11740,1762,242,84,682,2770,0,0,0,0,0,0,46,23,23,401671,478,0,0,0,0,0,0,0,31076
1,41,861950,11406,1775,243,59,695,2772,0,0,0,0,0,0,59,40,19,402378,435,0,0,0,0,0,0,0,29557
1,42,861965,11653,1794,209,74,684,2761,0,0,0,0,0,0,58,39,19,402108,455,0,0,0,0,0,0,0,29974
1,43,861416,11711,1888,240,63,691,2882,0,0,0,0,0,0,55,35,20,402471,465,0,0,0,0,0,0,0,30101
1,44,861821,11694,1867,232,69,676,2844,0,0,0,0,0,0,54,33,21,402143,444,0,0,0,0,0,0,0,29431
1,45,862791,11674,1837,229,67,652,2785,0,0,0,0,0,0,57,35,22,401265,428,0,0,0,0,0,0,0,28501
1,46,863274,11555,1838,294,45,712,2889,0,0,0,0,0,0,56,32,24,400782,444,0,0,0,0,0,0,0,28171
1,47,862383,11738,1830,230,70,652,2782,0,0,0,0,0,0,47,33,14,401611,439,0,0,0,0,0,0,0,29461
1,48,863314,11658,1789,254,65,703,2811,0,0,0,0,0,0,54,36,18,400698,465,0,0,0,0,0,0,0,29964
1,49,861893,11442,1770,243,61,701,2775,0,0,0,0,0,0,50,29,21,402415,425,0,0,0,0,0,0,0,29080
1,50,861639,11512,1723,248,65,713,2749,0,0,0,0,0,0,52,35,17,402567,481,0,0,0,0,0,0,0,29789
1,51,861533,11434,1796,227,61,665,2749,0,0,0,0,0,0,58,39,19,402787,439,0,0,0,0,0,0,0,29469
1,52,862736,11509,1803,252,59,610,2724,0,0,0,0,0,0,51,37,14,401562,418,0,0,0,0,0,0,0,29981
1,53,862139,11695,1845,251,64,687,2847,0,0,0,0,0,0,50,36,14,401832,437,0,0,0,0,0,0,0,29548
1,54,861942,11641,1819,255,56,718,2848,0,0,0,0,0,0,52,35,17,402075,442,0,0,0,0,0,0,0,30379
1,55,862008,11632,1768,246,67,649,2730,0,0,0,0,0,0,39,27,12,402144,447,0,0,0,0,0,0,0,28528
1,56,861842,11797,1812,229,57,736,2834,0,0,0,0,0,0,54,37,17,402018,455,0,0,0,0,0,0,0,28289
1,57,862090,11483,1741,239,71,679,2730,0,0,0,0,0,0,54,35,19,402184,459,0,0,0,0,0,0,0,29238
1,58,862930,11785,1811,251,57,661,2780,0,0,0,0,0,0,52,34,18,401007,446,0,0,0,0,0,0,0,29348
1,59,862322,11633,1869,239,64,647,2819,0,0,0,0,0,0,47,33,14,401752,427,0,0,0,0,0,0,0,30343
1,60,862305,11774,1834,234,75,716,2859,0,0,0,0,0,0,60,38,22,401551,451,0,0,0,0,0,0,0,29907
1,61,861302,11799,1883,215,58,729,2885,0,0,0,0,0,0,68,43,25,402485,461,0,0,0,0,0,0,0,28774
1,62,862125,11679,1833,246,60,722,2861,0,0,0,0,0,0,53,30,23,401801,481,0,0,0,0,0,0,0,31175
1,63,861769,11817,1873,233,58,651,2815,0,0,0,0,0,0,40,28,12,402130,429,0,0,0,0,0,0,0,30239
1,64,862827,11554,1810,246,55,661,2772,0,0,0,0,0,0,54,34,20,401327,466,0,0,0,0,0,0,0,28517
1,65,861966,11754,1824,231,73,695,2823,0,0,0,0,0,0,44,24,20,401952,461,0,0,0,0,0,0,0,29186
1,66,862903,11612,1765,267,50,703,2785,0,0,0,0,0,0,63,39,24,401193,444,0,0,0,0,0,0,0,30524
1,67,861952,11702,1815,220,63,697,2795,0,0,0,0,0,0,45,28,17,402037,469,0,0,0,0,0,0,0,28811
1,68,862839,11428,1782,275,66,654,2777,0,0,0,0,0,0,52,30,22,401459,445,0,0,0,0,0,0,0,30221
1,69,862699,11488,1817,256,62,680,2815,0,0,0,0,0,0,51,39,12,401504,443,0,0,0,0,0,0,0,29183
1,70,862811,11508,1864,235,58,661,2818,0,0,0,0,0,0,56,34,22,401352,455,0,0,0,0,0,0,0,29046
1,71,863039,11427,1848,265,69,653,2835,0,0,0,0,0,0,43,29,14,401219,437,0,0,0,0,0,0,0,31163
1,72,862449,11546,1811,262,53,679,2805,0,0,0,0,0,0,49,32,17,401655,496,0,0,0,0,0,0,0,27911
1,73,861698,11708,1827,221,68,693,2809,0,0,0,0,0,0,41,26,15,402270,474,0,0,0,0,0,0,0,29063
1,74,862975,11733,1860,238,49,694,2841,0,0,0,0,0,0,59,38,21,400947,445,0,0,0,0,0,0,0,29157
1,75,861758,11673,1850,232,51,673,2806,0,0,0,0,0,0,51,38,13,402293,419,0,0,0,0,0,0,0,28864
1,76,862467,11608,1758,198,53,675,2684,0,0,0,0,0,0,41,27,14,401809,391,0,0,0,0,0,0,0,28215
1,77,862649,11619,1798,234,66,710,2808,0,0,0,0,0,0,47,27,20,401411,466,0,0,0,0,0,0,0,28267
1,78,861075,11653,1865,225,57,723,2870,0,0,0,0,0,0,49,31,18,402915,438,0,0,0,0,0,0,0,28534
1,79,862076,11505,1843,236,64,701,2844,0,0,0,0,0,0,60,40,20,402053,462,0,0,0,0,0,0,0,29384
1,80,862932,11556,1893,231,59,722,2905,0,0,0,0,0,0,50,31,19,401099,458,0,0,0,0,0,0,0,29908
1,81,862967,11598,1837,245,53,707,2842,0,0,0,0,0,0,48,30,18,401097,448,0,0,0,0,0,0,0,29840
1,82,863203,11633,1778,236,51,615,2680,0,0,0,0,0,0,57,36,21,400987,440,0,0,0,0,0,0,0,28117
1,83,862196,11399,1803,273,62,735,2873,0,0,0,0,0,0,52,34,18,402007,473,0,0,0,0,0,0,0,29563
1,84,863161,11496,1933,249,62,649,2893,0,0,0,0,0,0,45,25,20,400943,462,0,0,0,0,0,0,0,29337
1,85,862195,11596,1774,231,61,694,2760,0,0,0,0,0,0,56,32,24,401912,481,0,0,0,0,0,0,0,30428
1,86,862301,11678,1813,251,60,686,2810,0,0,0,0,0,0,49,32,17,401743,419,0,0,0,0,0,0,0,27285
1,87,862212,11734,1846,266,52,710,2874,0,0,0,0,0,0,44,28,16,401650,486,0,0,0,0,0,0,0,28829
1,88,861319,11583,1787,238,63,645,2733,0,0,0,0,0,0,50,33,17,402866,449,0,0,0,0,0,0,0,29636
1,89,862577,11452,1786,247,42,692,2767,0,0,0,0,0,0,52,31,21,401716,436,0,0,0,0,0,0,0,28853
1,90,861853,11612,1819,245,58,731,2853,0,0,0,0,0,0,36,22,14,402217,429,0,0,0,0,0,0,0,29852
1,91,863147,11468,1837,240,62,673,2812,0,0,0,0,0,0,57,43,14,401043,473,0,0,0,0,0,0,0,29582
1,92,861227,11567,1828,258,67,664,2817,0,0,0,0,0,0,56,35,21,402880,453,0,0,0,0,0,0,0,29314
1,93,862535,11662,1803,269,78,689,2839,0,0,0,0,0,0,52,36,16,401464,448,0,0,0,0,0,0,0,29332
1,94,860943,11539,1836,234,53,698,2821,0,0,0,0,0,0,54,32,22,403197,446,0,0,0,0,0,0,0,28525
1,95,862277,11612,1913,239,58,666,2876,0,0,0,0,0,0,64,43,21,401708,463,0,0,0,0,0,0,0,28428
1,96,862792,11508,1788,270,59,717,2834,0,0,0,0,0,0,46,31,15,401369,451,0,0,0,0,0,0,0,28647
1,97,861446,11587,1827,235,56,692,2810,0,0,0,0,0,0,38,28,10,402678,441,0,0,0,0,0,0,0,29059
1,98,863104,11613,1883,226,58,691,2858,0,0,0,0,0,0,47,25,22,400936,442,0,0,0,0,0,0,0,28986
1,99,861729,11609,1768,238,70,698,2774,0,0,0,0,0,0,50,34,16,402393,445,0,0,0,0,0,0,0,28040
1,100,862362,11516,1811,268,63,680,2822,0,0,0,0,0,0,43,25,18,401761,496,0,0,0,0,0,0,0,30214
1,101,862345,11491,1820,265,49,691,2825,0,0,0,0,0,0,53,38,15,401830,456,0,0,0,0,0,0,0,28093
1,102,862583,11536,1784,221,60,682,2747,0,0,0,0,0,0,39,24,15,401651,444,0,0,0,0,0,0,0,29936
1,103,862858,11554,1788,247,66,640,2741,0,0,0,0,0,0,53,36,17,401333,461,0,0,0,0,0,0,0,29386
1,104,862509,11590,1837,250,60,677,2824,0,0,0,0,0,0,60,39,21,401562,455,0,0,0,0,0,0,0,29725
1,105,862294,11435,1850,263,48,653,2814,0,0,0,0,0,0,47,26,21,401971,439,0,0,0,0,0,0,0,30332
1,106,862544,11608,1767,246,62,657,2732,0,0,0,0,0,0,62,40,22,401611,443,0,0,0,0,0,0,0,28357
1,107,863796,11666,1760,242,59,723,2784,0,0,0,0,0,0,39,24,15,400293,422,0,0,0,0,0,0,0,27974
1,108,861998,11647,1829,259,54,724,2866,0,0,0,0,0,0,35,21,14,402012,442,0,0,0,0,0,0,0,29861
1,109,861989,11540,1807,240,60,672,2779,0,0,0,0,0,0,50,28,22,402182,460,0,0,0,0,0,0,0,28604
1,110,862074,11440,1826,243,67,657,2793,0,0,0,0,0,0,47,29,18,402167,479,0,0,0,0,0,0,0,29627
1,111,861759,11564,1834,262,67,624,2787,0,0,0,0,0,0,52,35,17,402397,441,0,0,0,0,0,0,0,29963
1,112,863300,11354,1806,286,63,646,2801,0,0,0,0,0,0,47,32,15,401056,442,0,0,0,0,0,0,0,29629
1,113,862013,11427,1789,233,66,673,2761,0,0,0,0,0,0,42,31,11,402320,437,0,0,0,0,0,0,0,28657
1,114,863232,11548,1843,263,55,677,2838,0,0,0,0,0,0,48,27,21,400877,457,0,0,0,0,0,0,0,28675
